,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
3619,Miriam Yeung,0.7968,0.23856,257.4624,0,0.492253132,0,0.344,-7.088,1,,248.889,0.23856,107.961,pop,3,Yi Xing,0
3620,Jan Wayne,0.24358,0.24358,230.76526,0,0.598985507,0,0.669,-5.418,1,0.265861049,225.181,0.03047,140.045,dance,4,Groovin,2003
3621,The Unborn Chikken Voices,0.9107,0.20537,217.91302,0.148,0.43815974,2,0.69,-5.746,1,0,217.913,0.20537,85.039,rock,4,Again And Again,0
3622,Kathy Troccoli,1.3935,0.27137,195.02975,0.293,0.533659594,10,1,-15.993,1,0.375984302,179.275,0.27137,105.675,ccm,3,How Deep The Fathers Love For Us,0
3623,Jimmy Riley,0.13138,0.13138,205.50485,0.287,0.477724733,10,0,-5.317,0,0.215080319,197.143,0.13138,84.63,reggae,3,Prophecy,0
3624,Pascal Obispo,0.70573,0.05385,369.26649,0,0.561272323,10,0,-6.005,1,,369.266,0.05385,89.79,pop,4,TombA(c) Pour Elle (LAle Aux Oiseaux),0
3625,Alicia Keys,0.27874,0.27874,244.45342,0,0.933916106,6,0.649,-12.518,1,0.623448449,244.453,0.27874,74.078,soul,7,If I Was Your Woman,2005
3626,Pumpkin Buzzard,0.45968,0.45968,271.49016,0.119,0.391108885,11,0.418,-5.878,0,,266.902,0.17404,104.19,metal,1,The Sector of Foliage,0
3627,BA(c)zu,0.22899,0.22899,177.26649,0,0.373850623,1,0.583,-8.783,1,,171.532,0.06683,185.092,chanson,3,Frou-frou,0
3628,Rooney,1.15882,0.1638,199.28771,0,0.775494508,7,0.785,-2.3,1,0.425124658,184.866,0.1638,123.026,pop,4,Jump In My Bed,2007
3629,Mariah Carey,2.04725,0.06357,196.93669,0,0.934935267,7,0.045,-10.187,1,0.564258739,192.737,0.06357,120.083,pop,7,Clown,2002
3630,Kane,4.13287,3.46944,220.76036,4.325,0.58893851,3,0.116,-10.262,1,,202.6,3.46944,89.975,blues,3,All I Can Do,2005
3631,Amorphis,1.56236,0.3791,228.85832,0.34,0.709010525,2,0.126,-4.979,1,0.327736683,224.107,0.18222,102.164,metal,3,Privilege of Evil (From the Privilege of Evil EP),0
3632,The Plimsouls,0.40215,0.40215,192.13016,0,0.573243195,4,0.623,-7.167,1,0.473097731,192.13,0.21808,162.907,pop,4,Women,1981
3633,Sugar Minott,0.73888,0.38216,185.99138,0,0.606975737,7,0.759,-9.11,1,0.564757578,177.789,0.20291,167.947,reggae,4,Jah Jah Children,1977
3634,Alexisonfire,1.70561,0.38121,212.11383,0,0.831163941,8,0.308,-4.829,1,,208.44,0.21539,89.89,metal,3,Mailbox Arson,2005
3635,Bob Margolin,0.49706,0.49706,204.09424,0.264,0.555985053,10,0.223,-8.091,1,0.48456253,197.097,0.12665,108.496,blues,1,Lost Again,0
3636,Aswad,1.05298,0.18958,242.07628,0.362,0.619358946,5,0.574,-7.097,0,,237.111,0.18958,146.313,reggae,4,Your Recipe,0
3637,Jonny Lang,0.63612,0.09567,182.80444,4.661,0.698969925,7,0.729,-6.825,1,0.636381565,172.089,0.09567,111.266,blues,4,One Person At A Time,2006
3638,Extrabreit,0.63498,0.2253,283.14077,0.2,0.580204476,0,0.601,-8.807,1,,280.3,0.2253,145.093,new wave,4,Break That Ice,0
3639,Ben Harper And The Blind Boys Of Alabama,1.25127,0.51534,234.65751,0,0.578648939,6,0.458,-9.768,0,0.653870886,232.525,0.51534,164.637,blues,4,Take My Hand,2004
3640,Line Renaud,0.85593,0.08788,179.93098,0.397,0.470212296,2,0.518,-14.729,1,0,172.1,0.08788,80.053,chanson,3,Vous Qui Passez Sans Me Voir,0
3641,Sabda Brahma,0.74917,0.37012,254.64118,0,0.439716355,0,0.434,-5.75,1,,246.48,0.18011,157.972,jazz,4,Highest State of Consciousness,0
3642,Deitrick Haddon,0.97462,0.06029,234.47465,0,0.673653885,0,0.476,-6.814,1,0.561428518,222.198,0.06029,131.065,reggae,4,Dont Take Your Spirit Away,2008
3643,Jennifer Lopez,3.37041,2.47115,247.77098,2.682,0.816842854,5,0.448,-3.756,1,,244.535,2.24634,132.731,pop,4,We Gotta Talk,2001
3644,Dyango,0.638,0.638,197.642,0.189,0.478119091,3,0.645,-7.183,1,,188.198,0.31073,99.946,ballad,1,Todo Tiene Su Fin,0
3645,Zeca Baleiro,1.68728,0.77808,195.00363,0,0.61071322,7,0.556,-11.41,1,0.603024582,184.726,0.09771,66.49,pop,4,Proibida Pra Mim (Grazon),2000
3646,Yahir,0.47041,0.47041,253.28281,0,0.598636434,2,0.468,-6.504,0,,239.752,0.0454,95.993,metal,5,Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),0
3647,Shapeshifters,0.48847,0.03419,467.43465,0,0.630130467,11,0.785,-7.19,0,0.565715851,461.822,0.03419,131.996,house,4,Chime,2008
3648,Mikey Dread,0.73174,0.3551,152.00608,0.328,0.58568315,6,0.442,-12.449,1,,138.937,0.16866,159.659,reggae,4,Livin in the Jungle,0
3649,Capital Tax,1.32789,0.19169,262.79138,0.154,0.416953683,10,0.324,-11.649,0,,248.657,0.05019,105.995,hip-hop,4,Givin It Back,0
3650,Mick Moloney,0.0254,0.0254,32.91383,0.2,0.460574212,7,0.047,-23.419,1,0,28.81,0.0254,195.44,folk,1,BodhrA!n Solo,0
3651,Joe Grushecky,0.94288,0.45109,257.95873,0.195,0.503002306,2,0.249,-8.026,1,,245.754,0.21115,124.858,rock,4,Cracking Under Pressure 83,0
3652,Groundhogs,0.2875,0.2875,601.3122,0,0.518442304,7,0.203,-11.942,1,0.493466819,596.677,0.08331,153.656,blues,1,Split Part One,0
3653,AFI,1.04649,0.51433,328.72444,0.136,0.909247284,4,0.093,-5.711,1,0.836930122,318.996,0.16953,113.471,metal,5,Affliction,2006
3654,Cowboy Mouth,0.81198,0.41247,197.90322,0.545,0.681148023,6,0.082,-5.801,1,0.623783337,195.199,0.21517,153.968,grunge,4,Jenny Says,0
3655,The Jeremy Spencer Band,0.23627,0.23627,327.05261,0.192,0.520933079,10,0.579,-10.398,0,0.239805874,317.55,0.23627,135.013,blues,1,Sunshine (Album Version),0
3656,RUN-DMC,0.16896,0.16896,185.23383,0,0.686988955,6,0.163,-4.92,1,,185.234,0.16896,124.993,hip-hop,4,Miss Elaine,1988
3657,Simply Red,1.36564,0.2371,253.43955,0,0.731590593,7,0.742,-11.883,1,0.265861049,245.435,0.2371,105.468,pop,3,A Song For You (Live),0
3658,Mase,0.77369,0.12395,242.93832,0.071,0.630871879,3,0.076,-6.63,0,0.786889085,235.526,0.12395,93.871,rap,4,What You Want [feat. Total] (Album Version),0
3659,BoDeans,1.37702,0.38337,284.76036,0.171,0.617608694,2,0.742,-10.631,1,0.367273416,274.733,0.13434,120.277,rock,4,You Dont Get Much,1989
3660,Gang Starr,1.59067,0.34439,218.38322,0.334,0.705881777,2,0.161,-10.112,1,0.585116487,207.459,0.04932,91.399,rap,4,Mostly Tha Voice (Explicit),1994
3661,The Jackson Southernaires,0.89627,0.89627,212.40118,0.312,0.323008991,9,0.256,-9.905,1,,206.071,0.40542,65.675,gospel,3,Leave You In The Hands,0
3662,Caniche Hara-Kiri,0.51919,0.05738,178.15465,0.189,0.447364228,1,0.637,-9.729,0,0.26376759,174.684,0.05738,131.946,metal,3,Frigide,0
3663,Clarence Fountain,0.89205,0.89205,312.08444,0,0.449759246,9,0.829,-19.137,1,0,312.084,0.89205,122.18,gospel,3,Beams Of Heaven,0
3664,Foo Fighters,4.32249,0.13319,313.10322,3.338,0.839275393,5,0.216,-12.584,1,0.686941709,293.645,0.13319,110.742,grunge,4,Still,2005
3665,Elephant Man,0.326,0.326,232.95955,0,0.747815369,1,0.332,-6.449,1,0,207.244,0.326,122.189,dance,3,informa,0
3666,Lightnin Hopkins,0.71015,0.12838,70.53016,0.34,0.709198455,8,0.009,-17.332,1,0.375984302,70.53,0.12838,94.807,blues,3,Everyday I Have The Blues,1999
3667,Extrabreit,0.91714,0.04781,248.86812,0,0.580204476,5,0.695,-5.004,1,,248.868,0.04781,138.517,new wave,4,FA1/4r mich solls rote Rosen regnen,1993
3668,A-Studio,0.54316,0.07128,421.27628,0,0.440158294,0,0.211,-9.657,1,,414.424,0.07128,127.307,house,4,S.O.S.,0
3669,Planet P Project,1.66039,0.59888,74.762,0,0.426667857,7,0.112,-19.121,1,0,67.245,0.33255,117.815,new wave,3,A Boy Who Cant Talk Part 2,1984
3670,Tom Petty And The Heartbreakers,0.74469,0.32453,254.98077,0.258,0.779838092,9,0.371,-7.72,1,0.751968603,239.119,0.11392,138.916,rock,4,Christmas All Over Again,0
3671,Thirst,1.19001,0.49694,237.5571,0.126,0.569425579,0,0.426,-5.801,1,,231.77,0.15039,86.459,grunge,4,Planet E.,0
3672,Faithless,0.25268,0.25268,197.79873,0,0.813013089,0,0.712,-7.133,0,,197.799,0.25268,90.718,house,1,I Want More - Part 1,0
3673,F.I.R.,1.15154,1.15154,232.48934,0.898,0.537385267,5,0.694,-6.388,0,0.480236921,218.552,0.98063,85.96,chinese music,4,I Am Here,2009
3674,John Mayall & The Bluesbreakers,2.53345,0.51371,129.48853,0.2,0.626803106,2,0.151,-6.316,1,,123.35,0.25654,117.73,blues,5,Im Your Witchdoctor,1988
3675,The Edgar Broughton Band,0.53218,0.06967,594.85995,0.264,0.524008172,0,0.261,-9.607,1,,527.644,0.06967,131.184,punk,4,Out Demons Out (Live) (2004 Digital Remaster),0
3676,Eurythmics,0.40274,0.40274,305.10975,0.165,0.75100762,5,0.758,-12.602,0,,293.349,0.18944,140.549,rock,4,Better To Have Lost In Love (Than Never To Have Loved),0
3677,Boyz II Men,0.79812,0.27201,245.75955,0.113,0.790922848,9,0.055,-7.943,0,,235.259,0.27201,112.258,swing,4,Motownphilly,1991
3678,Jay & The Americans,1.51816,0.1148,173.58322,0.392,0.547325147,10,0.537,-16.685,0,0.427446572,169.378,0.1148,86.442,rock,4,Tomorrow,1990
3679,1. Futurologischer Congress,1.18268,0.81978,135.41832,0,0.374763103,8,0.433,-13.587,1,0,128.998,0.64607,164.35,rock,4,Tokyo,0
3680,Malefaction,0.61384,0.61384,51.12118,0,0.39821877,0,0.518,-3.642,0,,51.121,0.35636,120.112,metal,1,Abused And Unloved,0
3681,Champion Jack Dupree,0.27946,0.27946,254.24934,0.403,0.538084829,0,0.57,-8.61,1,,239.102,0.11357,178.929,blues,1,One Scotch_ One Bourbon_ One Beer,0
3682,Red Foley,2.05987,0.7904,122.51383,0.676,0.481703586,2,0.144,-10.64,1,,117.133,0.7904,98.173,country,4,Choclate Ice Cream Cone,0
3683,Metallica,0.26906,0.26906,311.19628,0.191,0.864143219,11,0.066,-9.507,0,,300.391,0.26906,88.73,metal,4,Metal Militia,1982
3684,Rui Da Silva,0.48834,0.03571,437.28934,2.351,0.625186798,4,0.613,-8.649,0,,406.181,0.03571,127.993,house,4,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),0
3685,Beastie Boys,0.63241,0.21614,132.51873,0.183,0.853124523,4,0.858,-14.421,1,,132.519,0.21614,142.409,hip-hop,4,Eugenes Lament,1994
3686,The Stooges,4.80103,0.29579,27.0624,0,0.732603394,0,0,-10.77,1,0.450762242,27.062,0.29579,26.663,rock,4,Lost In The Future (False Start -#1),0
3687,Rajery,1.77097,0.22339,294.24281,0,0.481773107,4,0.378,-10.836,0,0.233499486,279.528,0.09455,153.922,jazz,5,Mihodina ny tany,0
3688,Johnny Horton,0.41018,0.41018,132.23138,0.138,0.610427725,7,0.623,-11.806,1,0.439202489,127.507,0.2417,179.49,country,1,The Woman I Need (Honky Tonk Mind),2000
3689,Johnny Carver,0.21235,0.21235,169.27302,0.484,0.315759909,9,0.8,-20.088,1,,159.91,0.02776,163.081,country,4,Goodtime Charlies Got The Blues,0
3690,Freddie King,0.56375,0.18907,332.45995,0.264,0.609636698,2,1,-13.607,1,,328.255,0.18907,159.869,blues,4,Key To The Highway,1971
3691,Pyrolator,0.23656,0.23656,180.24444,3.344,0.456620687,4,0.281,-8.045,0,0,166.435,0.23656,90.248,trance,5,Passage To Melilla,2005
3692,Atreyu,1.6253,0.95373,74.34404,5.451,0.821844255,10,0.268,-20.639,1,0.663811904,74.344,0.95373,90.625,metal,4,Blood Children (an Introduction) (Album Version),2004
3693,Beogradski Sindikat,0.26252,0.26252,298.68363,0.38,0.520002445,5,0.67,-3.234,1,0,295.126,0.1055,190.042,hip-hop,4,Plejersko ponasanje,0
3694,Bomb Squad,0.2577,0.2577,115.69587,0,0.529680673,8,0.382,-8.169,1,,115.696,0.2577,175.708,rock,7,Never Be (Bonus Track),0
3695,Dixie Chicks,0.2545,0.2545,201.16853,0.607,0.827409365,2,0.634,-7.279,1,0.706317473,187.548,0.0593,153.447,bluegrass,1,Hole In My Head,1999
3696,Cartel,1.19491,0.40319,234.1873,0,0.757801082,0,0.496,-4.619,0,,224.096,0.20792,151.956,rock,4,Georgia,0
3697,Otis Spann,0.46147,0.46147,318.22322,0.113,0.534464352,2,0.337,-9.154,1,,312.97,0.17161,114.241,blues,1,Someday Baby,1995
3698,Janis Joplin,0.95201,0.12908,205.53098,2.641,0.803810768,0,0.589,-10.514,1,,196.522,0.12908,74.961,blues,4,Get It While You Can,1971
3699,Dexys Midnight Runners,0.08247,0.08247,202.39628,0.554,0.679793556,4,0.212,-8.211,0,,193.881,0.08247,119.448,folk,1,Spiritual Passion (aka Dubious),2007
3700,Bad Company,0.20088,0.20088,296.12363,0,0.696816892,0,0.015,-9.045,1,,296.124,0.20088,130.049,blues,4,Simple Man,1976
3701,Vangelis,0.90518,0.54043,416.7571,0.258,0.772871995,4,0.406,-18.335,1,0.648733446,394.536,0.54043,162.441,rock,4,Other Side Of Antarctica,1983
3702,themselves,1.53583,0.12252,245.31546,0,0.628274449,8,0.681,-11.163,1,0.527555356,237.453,0.12252,80.051,pop,3,You Devil You,2002
3703,Barbara Lynn,0.22127,0.22127,156.42077,0.142,0.547485301,7,0.252,-16.796,1,0,146.53,0.22127,120.16,blues,1,It Aint No Good To be Good ,0
3704,King Diamond,0.89241,0.46127,263.57506,0.281,0.783746918,11,0,-4.153,1,0,245.075,0.24569,140.582,metal,4,Shrine (Reissue) (Album Version),0
3705,Pat Metheny / Charlie Haden,0.19761,0.19761,373.41995,0.462,0.618296844,7,0.48,-23.149,1,0.414822708,360.67,0.19761,200.199,jazz,7,Message To A Friend,0
3706,Dave Brockie Experience,0.42251,0.10365,100.10077,0.217,0.484333758,8,0.011,-3.931,0,0.428702263,96.7,0.10365,187.232,rock,4,Too Much Stuff,2001
3707,Jay & The Americans,1.28564,0.32169,149.89016,0.496,0.547325147,2,0.409,-10.623,1,0.557187768,140.661,0.0783,131.01,rock,4,Lets Lock The Door (And Throw Away The Key),1990
3708,Beat Pharmacy,2.18082,0.24951,569.46893,1.507,0.530030314,10,0,-14.698,0,0.349166902,545.994,0.24951,124.075,house,5,Floating (Edit),0
3709,Bury Your Dead,0.98573,0.06178,151.71873,0,0.825962346,11,0.256,-5.016,0,0.546635489,147.992,0.06178,134.054,punk,4,A Devils Ransom (Album Version),2008
3710,Williamson,0.67139,0.13567,203.17995,2.258,0.478770834,6,0.555,-10.132,0,0,189.904,0.13567,110.032,folk,4,Breathe Easy,2005
3711,Mind Furniture,4.55505,3.06156,221.04771,2.705,0.031013499,2,0.73,-8.98,1,,212.393,2.61157,84.57,rock,5,Hoop of Flame (III. Between Two Worlds),0
3712,Rajery,0.37547,0.37547,219.48036,0.197,0.481773107,4,0.475,-8.236,0,0,211.296,0.22644,132.666,jazz,5,Mahafinaritra,2005
3713,12 Gauge,2.98512,0.1317,185.28608,0.316,0.480161598,1,0.238,-12.673,1,0,183.211,0.1317,85.078,rap,5,Dawg Call (Acappella),0
3714,Die Bandbreite,1.05984,0.39845,289.38404,0,0.540862497,8,0.044,-5.515,0,,278.297,0.06856,90.889,pop,4,Try to live,0
3715,Alan Silvestri,0.90288,0.90288,81.50159,0.444,0.629301806,0,0.377,-18.114,1,0.266955186,81.502,0.54472,84.615,country,1,Full House,2006
3716,Helmet,0.7961,0.38925,220.31628,0.328,0.776598968,7,0.024,-10.291,0,0.584094133,198.583,0.17711,144.447,rap,4,Tic,1994
3717,Dynamite Deluxe,1.71959,0.43014,86.67383,0.396,0.633402342,9,0.424,-10.182,0,0.577848621,81.612,0.10662,93.298,hip-hop,3,Zap Zap,2000
3718,Bill Murk,1.13436,0.55378,170.26567,0.206,0.184250147,0,0.385,-12.748,1,0,158.302,0.26635,104.981,house,4,Morning Has Broken,0
3719,Jawoll,0.65958,0.26243,235.31057,0.21,0.44261828,9,0.627,-8.025,0,,227.997,0.06386,151.211,new wave,4,Rendezvous - Ich hab Dich seit langem nicht gesehen,1990
3720,Foo Fighters,0.87165,0.48968,270.47138,0.183,0.839275393,2,0.886,-2.512,1,0.68731164,251.606,0.29917,157.739,grunge,4,Overdrive,2002
3721,Sivuca & ClAPS Brasil,0.07553,0.07553,234.16118,0.618,0.479620747,2,0.189,-8.32,1,,230.806,0.07553,134.99,jazz,3,Visitando ZabelAa,0
3722,Rod Piazza & The Mighty Flyers,0.36909,0.36909,257.2273,0.165,0.509984625,8,0.341,-8.244,0,0.240278449,249.034,0.1956,117.267,blues,4,She Made My Blood Run Cold,0
3723,Primordial,2.11062,0.06344,264.88118,0.235,0.751040126,9,0.565,-5.225,0,0.527818137,255.286,0.06344,87.643,folk,5,Here I Am King,1995
3724,Michael Stanley Band,0.43873,0.43873,173.42649,0.361,0.44276965,11,0.794,-8.729,0,0.260774534,166.446,0.43873,158.057,rock,1,Chemistry,1981
3725,Willie Clancy,1.20326,0.45597,102.37342,0.398,0.346236811,11,0.601,-11.106,1,,94.993,0.18823,78.188,disco,3,Jig: A Chailleach_ do Mharais MA(c),0
3726,Planet P Project,0.34815,0.34815,271.82975,4.557,0.426667857,11,0.023,-5.902,0,0.49528505,260.644,0.19989,99.995,new wave,4,Join The Parade (Album Version),0
3727,Jay PA(c)rez,0.15956,0.15956,196.12689,0.183,0.55010385,5,0.624,-12.209,1,0,193.347,0.15956,94.815,tejano,4,Si Tu Regresas,0
3728,Pee Wee King,0.23239,0.23239,182.282,0.154,0.408071911,7,0.573,-13.995,1,,174.295,0.23239,133.792,swing,1,Slow Poke,1989
3729,Patsy Cline,0.23091,0.23091,168.95955,0.177,0.656728903,11,0.656,-5.176,1,,155.905,0.23091,91.01,country,1,A Poor Mans Roses,1961
3730,Solitaire,1.03167,0.13262,492.45995,2.432,0.537968819,10,0.827,-6.08,1,,468.648,0.13262,126.294,house,4,I Still Want Your Love (Extended Mix),0
3731,MAPtley CrA1/4e,0.19006,0.19006,260.04853,0,0.724284927,5,0.026,-8.209,0,,253.608,0.19006,132.131,metal,4,Hell On High Heels,2000
3732,Simon Harris,0.68798,0.11244,180.92363,0.496,0.39076084,10,0.089,-16.595,0,,176.826,0.11244,104.259,house,4,You Got Soul Loop (104bpm),0
3733,Alvino Rey And His Orchestra,4.3125,0.33812,193.74975,0.212,0.366678331,4,0.167,-18.272,0,0,184.361,0.33812,101.307,pop,7,My Buddy,2005
3734,CoCo Lee,0.24931,0.24931,860.39465,3.495,0.473486936,6,0.145,-5.094,1,,833.318,0.24931,131.622,pop,4,Sunny Day,0
3735,Pale Forest,1.42565,0.65352,183.61424,0,0.522679339,9,0.622,-7.909,1,0,171.804,0.14569,77.926,rock,5,Karma Violins,0
3736,Nestor Torres,1.99581,0.58485,277.7073,0.554,0.485921286,9,0.602,-8.238,0,0.239629098,271.755,0.05398,85.009,jazz,4,Lluvias De Cristal,0
3737,Irwin Goodman,1.03088,0.49047,119.06567,4.54,0.517480572,0,0.444,-10.854,1,0.439202489,115.722,0.22027,111.562,pop,4,Raha ratkaisee,1966
3738,Janes Addiction,0.26364,0.26364,185.15546,0.116,0.711893809,7,0.746,-8.794,1,0.613040082,180.924,0.13166,223.387,alternative,4,Standing In The Shower... Thinking ( LP Version ),1988
3739,Mystic Revelation of Rastafari,0.12332,0.12332,118.282,0.125,0.376419611,9,0.322,-27.815,0,,106.51,0.12332,84.895,reggae,1,Song,0
3740,Isabel Pantoja,0.34922,0.34922,329.32526,0,0.496152636,4,0.526,-6.851,0,,329.325,0.05469,70.214,flamenco,1,13 De Mayo,0
3741,Cancer Bats,0.91647,0.20854,160.26077,0,0.689800593,2,0.157,-4.214,1,0.642218428,156.665,0.20854,168.901,rock,4,Dead Wrong,2010
3742,Captain Hollywood Project,0.83466,0.29259,372.27057,0.258,0.524821393,9,0.61,-8.255,0,,365.958,0.15572,109.85,pop,4,All I Want,1993
3743,Roy Rogers,0.29145,0.29145,138.762,0.357,0.510367933,11,0.692,-10.938,1,,129.73,0.13519,193.626,swing,4,I Never Picked Cotton,0
3744,Johnny Nash,0.93409,0.93409,187.0624,2.514,0.593420296,3,0.607,-16.404,1,0,180.988,0.59092,86.128,reggae,1,I See God,0
3745,Ismael DueA+-as,0.23437,0.23437,533.34159,1.093,0.374938856,8,0.282,-17.241,1,,516.65,0.23437,96.779,jazz,1,Strange meeting,0
3746,Marc Lavoine,1.4392,0.41029,203.15383,0,0.573527313,9,0.596,-10.824,0,0.304169503,193.329,0.41029,116.646,chanson,4,Je Nai Plus Rien A Te Donner,0
3747,John Mayer,2.59759,1.88705,301.13914,4.133,0.837947909,5,0.503,-13.651,1,,294.272,1.88705,167.489,rock,3,Comfortable,0
3748,Big Mama Thornton with Kansas Bill and his Orchestra,0.21564,0.21564,169.84771,0.131,0.570506936,3,0.405,-7.96,0,,165.5,0.21564,148.907,blues,1,Hound Dog,1953
3749,Roy Drusky,1.25207,0.36336,130.53342,0,0.378347969,0,0.746,-14.912,1,,123.402,0.36336,140.26,country,3,Worried Mind,0
3750,Jeanne Pruett,0.66102,0.66102,193.01832,0,0.39884632,2,0.867,-18.612,1,0,184.767,0.38736,113.384,country,4,Love Me,1973
3751,The Irish Rovers,0.18341,0.18341,132.25751,0.42,0.589314502,4,0.682,-12.948,0,0.723839028,122.584,0.18341,189.817,folk,1,Up Among The Heather,0
3752,Wilks featuring jah mason,1.13424,0.30601,249.75628,0.438,0.351182454,4,0.65,-7.376,0,,234.945,0.13731,70.708,hip-hop,3,Have fi pray,0
3753,Angelo Badalamenti,0.08551,0.08551,209.89342,0.135,0.698770478,9,0.76,-17.363,1,0.249246377,199.558,0.08551,36.279,chill-out,1,Vera Begs Dylan,0
3754,J.J. Cale,0.43692,0.43692,160.62649,0,0.67577137,0,0.783,-15.6,1,0.304169503,146.187,0.43692,136.273,blues,1,Losers,1983
3755,Bert Kaempfert And His Orchestra,1.40613,0.70315,175.38567,4.278,0.386291901,11,0.343,-11.999,1,,163.741,0.17504,84.881,orchestra,4,Games People Play,0
3756,All Shall Persih,0.56733,0.56733,215.61424,0.061,0.741848576,11,0.042,-2.685,1,0.649212582,196.452,0.11468,99.963,metal,4,The True Beast,2006
3757,John Digweed,0.70053,0.21953,460.79955,0,0.703229577,8,0.012,-7.569,1,0.413739836,460.8,0.21953,125.015,house,4,Warung Beach,0
3758,White Heart,2.22335,0.98864,285.43955,0,0.477364753,9,0.775,-10.88,1,0.427446572,265.16,0.67918,96.911,ccm,4,Answer The Call (Powerhouse Album Version),0
3759,Vanessa Bell Armstrong,30.81533,1.2612,273.24036,0,0.573843116,4,0.283,-9.224,1,0,268.353,0.71355,47.761,gospel,4,Wonderful One,0
3760,Tommy Sands,1.4018,1.4018,142.49751,0,0.406801997,0,0.286,-18.859,1,,132.94,1.07289,95.836,rock,4,A Bundle Of Dreams,0
3761,Hi-Fi Companions,0.66863,0.20775,464.5873,0.183,0.387295691,4,0.482,-7.818,0,0.223238283,457.543,0.20775,130.005,jazz,4,Amoria,2003
3762,Charlie Patton,0.18897,0.18897,173.322,0.525,0.574300068,5,0.376,-30.53,0,,165.785,0.18897,100.795,blues,3,34 Blues,1934
3763,Marlene Dietrich,0.93675,0.3245,158.45832,0.149,0.616896386,9,0.35,-15.2,0,0.266955186,150.744,0.3245,99.36,chanson,7,Laziest Gal In Town,1991
3764,Adalberto Santiago,0.50921,0.21688,299.93751,0,0.415487694,5,0.046,-3.533,1,0.215080319,295.573,0.07071,205.885,salsa,4,Tu Me Desesperas,1977
3765,Akon,0.21717,0.21717,249.39057,0.403,1,2,0.358,-6.124,1,0.847530898,243.212,0.21717,125.328,hip-hop,4,Dont Matter,2006
3766,V Sinizter,0.40257,0.07566,205.73995,0,0.511639055,6,0.683,-5.573,1,0,197.689,0.07566,183.573,rap,4,Valentines Day,0
3767,Johnny Winter,1.48841,0.23889,315.92444,2.119,0.749711708,7,0.308,-10.381,0,,311.693,0.23889,103.377,blues,3,Be Careful With A Fool,1969
3768,Raze,0.6775,0.13429,213.91628,0,0.550303379,7,0.446,-4.984,0,,209.746,0.13429,110.007,house,4,The Plan (The Plan Album Version),0
3769,Yank Rachell,0.10427,0.10427,172.59057,0.165,0.489610125,7,0.729,-15.134,1,,166.104,0.10427,104.579,country,1,It Seems Like A Dream,0
3770,Kruger,1.19524,0.13906,387.16036,2.647,0.532845303,1,0.681,-4.952,1,,382.462,0.13906,113.268,metal,4,Posledny Buntar`,0
3771,Slipknot,0.18667,0.18667,294.00771,4.476,0.928936926,2,0.698,-4.557,1,0.717458089,288.961,0.18667,134.282,rap,4,Gently (Album Version),0
3772,Grachan Moncur III,0.26998,0.26998,474.06975,0.166,0.445670422,6,0.49,-11.535,1,0.225095974,463.36,0.07256,152.213,jazz,1,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),0
3773,Rick Astley,0.82795,0.23154,192.10404,0.148,0.754917646,0,0.403,-11.551,0,0.358976526,180.849,0.23154,99.985,pop,4,Nature Boy,2005
3774,Sylvester Weaver,0.43203,0.43203,182.77832,0.329,0.370703604,4,0.706,-14.695,1,,170.109,0.06873,88.887,country,4,Alligator Blues,0
3775,Line Renaud - Dean Martin,2.49231,0.62234,173.13914,0.421,0.470212296,5,0.282,-14.262,1,,165.622,0.21316,76.236,chanson,4,Two Sweety People,0
