artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
Patrick Eudeline,0.74264,0.22959,188.21179,2.688,0.544341713,9,0.893,-8.969,0,,183.31,0.22959,116.975,chanson francaise,3,La Nuit,0
Piero Esteriore,1.1791,0.56872,246.54322,2.363,0.384889072,0,0.684,-6.212,1,,238.022,0.56872,100.071,ballad,4,Io Vivo,0
Lara,0.91801,0.36761,190.85016,0,0.557571059,9,0.283,-11.809,1,,188.25,0.36761,109.318,visual kei,4,CafA(c) Sarajevo,0
Sonny Landreth,0.2025,0.2025,212.63628,0.147,0.575647221,6,0,-12.617,0,0.334706549,205.357,0.2025,87.669,blues-rock,1,She Left Me A Mule ,1999
Save As,1.62478,0.21577,228.98893,0,0.309123977,10,0.54,-11.042,0,,224.583,0.21577,85.33,soul music,3,Fanfara,0
Daniel Johnston,0.50042,0.05247,270.78485,0.223,0.713322147,0,1,-12.664,1,0.552705114,270.785,0.05247,131.011,power pop,4,To Go Home,1982
Redman / Saukrates / Icadon,0.13839,0.13839,204.19873,0,0.743129776,4,0.704,-13.57,0,0.536032112,199.001,0.13839,231.264,hip hop,7,Get em,0
Workhorse,1.69225,0.42437,251.402,0,0.47902341,7,0.07,-7.2,1,0.265861049,244.053,0.18518,85.209,dirty south rap,3,High Horse,2007
Helen Love,0.42186,0.13044,143.15057,0.258,0.581884359,11,0.274,-4.737,0,0.377531645,139.848,0.13044,205.016,power pop,4,Calm Down Dad,0
Connemara Stone Company,1.444,0.47606,192.10404,0.398,0.482917218,2,0.014,-7.179,1,0.219906685,189.01,0.47606,123.36,celtic rock,4,Dragonfly,0
Hard Romantic,1.28723,0.55352,267.7024,2.13,0.405592791,10,0.683,-18.479,1,0,262.182,0.18199,81.974,nu jazz,4,Romanza,0
Rita Chiarelli,0.68913,0.68913,278.33424,0.154,0.404823303,2,0.441,-13.083,1,0.253834736,260.615,0.38483,95.508,blues,4,Tu Vuo_ Fa_ L_ Americano,0
The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,1.75498,0.86765,218.48771,0.329,0.41008204,0,0.741,-23.596,0,,203.146,0.42399,67.452,soul jazz,4,September Song,1997
Gipsy Kings,0.18795,0.18795,194.87302,3.21,0.710445622,5,0.351,-8.403,0,0.778820809,188.285,0.18795,165.006,flamenco,1,Tu Quieres Volver,1987
Humble Pie,1.20208,0.56633,288.02567,0.409,0.633545999,9,0.449,-11.088,0,0.242569814,284.694,0.24845,93.716,blues-rock,4,Intro/Whatcha Gonna Do about It,0
Sleepy John Estes,0.33281,0.33281,163.91791,0.16,0.519000072,11,0.258,-15.832,1,,158.877,0.33281,96.982,country blues,1,Stop That Thing,1935
Lidell Townsell,1.06913,0.58993,201.82159,2.525,0.431622035,9,0.006,-9.926,0,0.208472237,195.878,0.58993,125.013,deep house,4,Duh Duh Da,0
P.O.S,0.86636,0.33814,156.83873,0,0.742202119,1,0.27,-5.924,1,,154.686,0.15372,108.279,alternative hip hop,5,Drumroll (Were All Thirsty),0
DJ Clue / P. Diddy,1.91728,0.40358,64.70485,0.46,0.663995716,2,0.187,-23.129,0,0.386477291,64.705,0.14662,81.229,hip hop,3,Intro,1998
Dynamix,1.36385,1.36385,451.02975,4.145,0.52076288,8,0.163,-5.927,1,,439.42,1.12936,85.326,goa,3,Bodyfly (Dynamix original version),0
Gathering,0.81574,0.26385,242.93832,0.219,0.608719871,7,0.387,-9.989,1,,239.705,0.26385,95.035,trip rock,4,Brampton To Roadhead,0
Helen Love,0.61056,0.23916,213.39383,0,0.581884359,2,0.155,-9.559,1,,204.817,0.05393,162.101,power pop,4,Bigbigkiss,2000
Languis,0.03026,0.03026,199.00036,0.109,0.507078736,1,0.216,-16.595,1,0.193927764,192.906,0.03026,126.999,glitch,7,Cable,0
Tracy Byrd,0.71332,0.20467,209.08363,0.383,0.692973745,2,0.454,-7.56,1,,191.826,0.20467,116.625,honky tonk,4,Walking To Jerusalem,1996
Basic Channel,0.26952,0.26952,62.92853,0.27,0.553637086,10,0.712,-23.563,0,0.499752328,54.161,0.09544,160.546,techno,5,Q1.1 Edit,1995
Mills Brothers,0.54656,0.54656,79.64689,2.711,0.507327026,2,0.349,-7.704,1,,79.647,0.30171,124.906,vocal jazz,4,Youre nobody till somebody loves you,0
Sue Foley,1.71785,0.57752,224.65261,0.406,0.578223524,7,0.56,-6.278,1,0.334706549,214.43,0.57752,105.21,roots rock,4,She Dont Belong To You,1998
Barry Mann,0.24515,0.24515,170.44853,0.207,0.528335616,1,0.537,-9.741,1,0,153.635,0.24515,106.687,ballad,4,Here You Come Again (LP Version),0
Ben Sidran,4.07498,0.54052,307.80036,2.932,0.599935172,5,1,-17.336,1,0.22154866,291.933,0.10634,68.479,smooth jazz,5,Blowin In the Wind,2009
Krayzie Bone,0.19381,0.19381,175.5424,0,0.687429811,6,0,-4.982,1,0.43483809,175.542,0.19381,181.03,gangster rap,4,Let It All Go,0
Jimmy Page,0.76285,0.33424,322.97751,0.525,0.731822219,0,0.331,-13.865,1,0.563755208,315.588,0.11994,139.015,british blues,4,Hummingbird,1988
Dark Shadows,1.04825,1.04825,115.43465,0.207,0.526356118,7,0.108,-21.277,1,,109.07,0.22621,61.349,psychobilly,5,Departure / End Title (Love Theme From Night Of Dark Shadows),0
Jim Kweskin with Samoa Wilson,1.48187,0.65684,325.35465,0.322,0.34173223,9,0.915,-12.375,1,,315.623,0.10795,74.045,ragtime,4,Brother Can You Spare A Dime (Album Version),0
Jim Jones featuring Oshy,1.04619,0.06544,224.31302,0,0.802925396,6,0.194,-4.62,1,0.445699275,219.794,0.06544,121.978,gangster rap,4,This Is For My Bitches,2009
Joy Division,0.02893,0.02893,245.34159,0,0.764287183,1,0,-6.521,0,0.400039657,245.342,0.02893,117.339,alternative,4,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),0
Light Of The World,0.47681,0.47681,251.92444,0.392,0.475730978,0,0.565,-12.262,1,,241.006,0.22032,120.878,jazz funk,4,Petes Crusade (12 Version) (2006 Digital Remaster),0
Mariano Yanani,1.02528,0.54058,192.41751,0.467,0.379734512,2,0.729,-16.922,1,0,183.56,0.54058,126.273,lullaby,4,Canon In D Major (J. Pachelbel),0
Rocky Whatule,0.2579,0.2579,283.74159,0,0.018555093,0,0.315,-8.606,1,,283.742,0.2579,96.591,stand-up comedy,3,Friends Of All Races,0
Aphasia,1.86614,0.46058,244.32281,0.241,0.520599801,6,0.104,-7.468,1,,244.323,0.28858,192.063,gabba,5,non-existent track (part one: why dont you fuckin remember anything ?),2001
Michelle Tumes,1.31239,0.31181,232.22812,0.276,0.612912573,5,0.676,-5.165,1,0,217.252,0.06197,120.028,ccm,4,Love Shines Through  (Dream Album Version),0
Beherit,0.54402,0.13929,266.89261,0.787,0.596184927,2,0.804,-5.268,1,0.564258739,266.893,0.13929,149.069,illbient,4,Suck My Blood,2009
EPMD,1.46132,0.04641,161.35791,0.293,0.698291624,1,0,-8.667,1,0.492398353,148.19,0.04641,86.819,hip hop,4,Jane 5,1997
Casiotone For The Painfully Alone,0.6564,0.32288,197.25016,0.084,0.665322162,1,0.548,-9.31,1,0.705629189,197.25,0.15612,180.094,trip hop,4,White Jetta,2009
Architecture In Helsinki,1.10644,0.28038,249.28608,0,0.807876868,9,0.263,-10.414,1,0.760299383,234.371,0.28038,139.999,twee pop,4,Need To Shout,2005
Jack Johnson and Friends / Matt Costa,1.09853,0.29315,136.30649,0.328,0.832011771,3,0.072,-11.234,1,,136.306,0.09291,150.519,rock,4,Fall Line,2003
City High,1.1297,0.38449,231.33995,0,0.645316974,8,0.421,-7.99,0,0.427446572,218.964,0.19679,159.975,hip hop,4,Sista,2001
The Frequency,0.7866,0.39601,284.682,0,0.568427347,7,0.061,-11.221,1,0.215080319,272.086,0.2012,153.667,chill-out,4,Own Me,2004
Britney Spears,0,0,1.04444,0,0.947327507,3,0,-23.555,1,,1.044,0.03285,0,dance pop,1,Someday (I Will Understand),2005
Caballo Dorado,0.76051,0.3723,190.22322,0,0.476128752,2,0.85,-8.221,1,0,177.818,0.1714,161.486,chanson,4,Me vuelves loco,0
Mohammad Nouri,1.66875,0.79835,224.02567,0,0.268210005,3,0.709,-17.661,1,0.299877488,214.425,0.36319,85.56,patriotic,3,Morghe Eshgh,0
Soul Asylum,0.13283,0.13283,168.93342,0.192,0.690080124,0,0,-11.71,1,0.372530039,160.589,0.13283,195.005,hard rock,1,Dont It (make Your Troubles Seem Small) (Album Version),1986
Eko Fresh feat. Capkekz,2.15867,0.89233,236.14649,0,0.689494765,8,0.344,-2.653,1,0.270775999,231.056,0.56957,94.998,pop rap,4,Das ist mein Viertel,0
Barbara Fairchild,0.55962,0.16274,329.24689,0,0.428300267,2,0.702,-8.159,1,,318.671,0.16274,151.676,country gospel,4,The Other Side Of That Hill,0
Big Star,0.40371,0.04305,241.60608,0,0.741040433,4,0.391,-7.724,0,0.373820276,233.419,0.04305,160.68,power pop,4,Watch The Sunrise [Live at Lafayettes Music Room_ Memphis_ TN_ January 1973],0
TEN MADISON,2.90292,2.26708,405.41995,6.153,0.448013836,11,0.545,-7.495,1,0,356.084,2.06412,92.699,downtempo,5,Elementro,2003
Moon Mullican,0.4205,0.4205,173.24363,0,0.386716175,7,0.683,-20.884,1,,169.97,0.12597,95.278,western swing,4,Kangaroo Blues,0
Sergio Mendes,0.36575,0.02946,161.59302,0,0.649095051,7,0.51,-19.397,1,0,156.154,0.02946,179.609,samba,4,Tem Do de Mim (Live At El Matador_ San Francisco),0
Michael Card,1.03419,0.39815,208.50893,0.363,0.015557881,9,0.558,-21.716,1,0.334706549,199.192,0.39815,93.542,ccm,4,Arise_ My Love (Song Of Solomon),0
Chroma Key,1.06024,0.04579,160.31302,0,0.578824936,4,0.706,-11.242,0,0.495453137,155.905,0.04579,120.091,trip hop,4,Salvation,2004
The Red Jumpsuit Apparatus,0.21711,0.21711,208.79628,0.334,0.911044197,0,0.529,-2.983,0,0.604088178,204.655,0.06612,199.004,screamo,4,In Fates Hands (Album Version),2006
Anna Abreu,2.95956,2.54198,205.45261,2.577,0.612576142,4,0.593,-6.692,0,0.478726289,193.44,2.33319,143.864,shock rock,4,Shame,2007
Mykill Miers,1.06306,0.38842,236.5122,0.323,0.44418473,11,0.014,-14.249,0,,225.164,0.38842,91.16,hip hop,4,Listen,0
Rachael Starr,0.54024,0.07181,608.23465,0,0.614394092,11,0.793,-10.289,0,0.541381381,598.97,0.07181,127.996,progressive house,4,Till There Was You (John Creamer & Stephane K Remix),2005
Lonnie Brooks,0.56286,0.56286,351.73832,0,0.442196141,9,0.342,-12.302,1,0.464335377,348.45,0.40936,124.471,blues-rock,1,Two Guitars Shuffle (take 1),0
Don Gibson,0.97711,0.49381,169.63873,0.154,0.540750151,4,0.624,-14.257,1,0,162.923,0.24243,123.531,country rock,4,I Love No One But You,1991
Stanley Clarke,1.65057,0.65699,312.76363,0.55,0.657883116,7,0.386,-13.455,1,0.372530039,301.952,0.65699,123.352,jazz funk,4,What If I Forget The Champagne,1998
HA(c)lio Ziskind,0.51463,0.04215,143.67302,0.583,0.351269291,6,0.447,-15.316,0,,137.677,0.04215,128.636,banda,4,A histA3ria do incAandio do jequitibA! de Carangola (Part 1),0
Rancid,0.30236,0.30236,81.10975,0,0.850728266,1,0.472,-3.869,1,,81.11,0.30236,168.752,ska punk,1,Meteor Of War (Album Version),0
Joe Turner,0.80975,0.07774,171.65016,0,0.529659331,1,0.619,-20.075,1,,168.24,0.07774,84.737,hard rock,3,Nobody In Mind,0
George Nooks,0.11608,0.11608,252.3424,0.12,0.563750448,2,1,-5.641,1,,244.611,0.11608,179.888,dancehall,1,Your Love (Got a Hold of Me) instrumental,0
Jim Kweskin,0.91509,0.91509,235.31057,0.485,0.34173223,0,0.363,-18.638,1,,218.482,0.25614,63.993,ragtime,1,Kaloobafak [Im Confessin (That I Love You)] (LP Version),0
Justin,0.79576,0.2934,298.10893,0,0.782555689,5,0.563,-9.226,1,,298.109,0.2934,120.016,future jazz,3,Wo You Jin Ri,0
Atman,3.1882,3.1882,433.94567,7.866,0.52607728,6,0.114,-7.77,1,,423.027,2.6799,89.385,downtempo,4,All Is One,1998
The Pineapple Thief,0.47872,0.47872,399.82975,2.937,0.587466437,0,0.238,-7.715,1,0.569178686,391.488,0.26383,140.077,neo-progressive,4,Run A Mile,2006
Carl Davis,3.47296,0.57206,167.20934,0.107,0.415287182,7,0.106,-24.082,1,,160.34,0.20875,80.959,chicago soul,7,Cranford: Deborahs Vigil,0
Diesel Boy,0.1135,0.1135,140.06812,0.368,0.567814264,0,0.435,-4.564,1,0.340922756,126.212,0.1135,205.553,pop rock,4,Dragonfly,1998
S.U.P,0.22395,0.22395,274.54649,0.194,0.406166635,0,0.917,-9.748,1,,274.546,0.22395,154.01,doom metal,1,4tx.31b,1993
Daniel Johnston,5.96479,0.0887,237.68771,0.061,0.713322147,8,0.869,-24.905,1,0.511424326,234.754,0.0887,105.641,power pop,5,Oh No,1984
Sophie B. Hawkins,0.27677,0.27677,302.86322,0,0.713274972,7,0.338,-7.838,1,,279.383,0.02633,129.316,ballad,4,32 Lines (Album Version),1999
Georges Parys,2.07692,1.41706,155.58485,0.821,0.345612725,4,0.031,-15.88,0,,147.255,1.08713,90.278,los angeles,3,Levallois Monte Carlo,0
Circle Jerks,1.00023,0.65349,122.64444,8.231,0.666522677,1,0.322,-10.18,0,0.665544602,113.528,0.65349,173.669,hardcore punk,4,Question Authority,1982
Deville_ Willy,0.93207,0.42467,291.91791,6.873,0.613598057,9,0.776,-13.75,1,0.212045406,285.925,0.17097,103.258,blues-rock,4,Loup Garou,1996
Dark Shadows,0.31557,0.31557,67.05587,0.142,0.526356118,11,0,-24.522,1,,60.262,0.13419,110.933,psychobilly,1,The Taking Of Angelique,0
Jake Hess,1.23519,0.55058,168.77669,0.29,0.374553436,6,1,-13.478,1,,161.21,0.31393,92.76,southern gospel,4,So Many Reasons,2004
Cal Tjader,0.17359,0.17359,200.12363,0.376,0.624200328,10,0.576,-18.896,1,,185.481,0.17359,118.596,latin jazz,1,Anyone Who Had A Heart,2003
Fiona Sit,0.7732,0.16095,232.48934,0.096,0.439628577,5,0.698,-6.327,1,,225.083,0.16095,99.977,cantonese pop,4,Xin Bu Liao Qing,0
Jack Johnson,0.98985,0.08621,228.70159,0.078,0.832011769,8,0.244,-10.736,0,0.824206502,211.609,0.08621,128.684,rock,4,Fortunate Fool,2000
Fabolous,1.07901,0.46677,246.33424,0,0.571681627,6,0.306,-5.268,1,0.541105827,238.748,0.15992,96.708,gangster rap,4,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),2003
Elvin Bishop,1.54611,0.37324,335.69914,0,0.558475816,0,0.816,-4.559,1,0.334706549,329.334,0.07427,100.173,blues-rock,4,Ill Be Glad,2005
Nick Cave & The Bad Seeds,1.16389,0.58414,246.46485,6.711,0.69402528,4,0.505,-11.936,0,,236.321,0.29206,103.145,rock,3,Wings Off Flies (2009 Digital Remaster),0
Showbread,1.10079,0.39288,252.21179,0,0.698619547,9,1,-3.708,1,,249.667,0.2122,164.963,post-hardcore,4,Nothing Matters Anymore,2009
Bruce Springsteen,0.12787,0.12787,191.99955,0.898,0.850789989,0,0.641,-11.516,1,0.751580891,189.068,0.12787,183.709,heartland rock,4,Working On The Highway,1984
Showbread,0.96457,0.41159,197.79873,0,0.698619547,10,0.61,-5.586,1,,193.202,0.1317,110.235,post-hardcore,4,The Pig,2008
The Gathering,1.39941,0.69856,363.31057,0.201,0.780309851,0,0.641,-11.098,1,,356.821,0.23779,87.797,trip rock,4,Gayas Dream,0
Timbalada,1.64685,0.98938,242.1024,2.049,0.54192836,10,0.656,-7.203,0,0.401095297,235.241,0.82439,180.06,samba,4,Maracaia,2006
B.A.D.,1.2953,0.29454,241.81506,0.38,0.583989842,7,0.286,-6.65,0,,228.275,0.0459,121.993,dance rock,4,Chu Hsin,0
Arne Weise,0.84102,0.42361,198.24281,0.375,0.199668085,0,0,-15.879,1,,187.193,0.21491,144.082,swedish,4,Sommarens sista mAY=s,2002
Jay PA(c)rez,0.04845,0.04845,193.802,0,0.55010385,0,0.831,-6.01,1,0,193.802,0.04845,104.387,tejano,4,Ya Basta,0
Marty Robbins,0.50579,0.0651,129.67138,0,0.609896793,2,0.695,-8.116,1,0.273285955,129.671,0.0651,140.73,country rock,4,DEU470956112,0
Hank Penny,0.2724,0.2724,126.95465,0.398,0.445854631,5,0.818,-13.159,1,0.507346897,119.171,0.2724,95.95,western swing,4,Wang Wang Blues,0
Mario Rosenstock,0.70049,0.07027,361.82159,0,0.334542784,9,0.479,-7.839,1,,355.968,0.07027,100.091,irish,3,Radio Jay,0
Johnny Nash,0.46167,0.46167,167.26159,0,0.593420296,4,0.73,-12.43,1,,158.505,0.27168,163.257,reggae,1,There Are More Questions Than Answers,1972
Jason Miles,0.87009,0.25786,256.20853,0.218,0.458055179,6,0.013,-8.699,0,0.253834736,242.382,0.10461,196.004,jazz fusion,4,Suba,0
Bimbo,0.82463,0.42237,288.86159,0.369,0.518902909,9,0.421,-7.687,0,0,279.737,0.42237,147.991,reggaeton,4,Lebaran,0
Samba Mapangala and Orchestra Virunga,1.04253,0.42936,301.66159,0,0.338448745,7,0.495,-9.417,1,0,290.249,0.22365,97.817,soukous,7,Siri,0
Catherine King/Matthew Schwinghammer/The American Boychoir,0.37022,0.37022,125.3873,0.491,0.409827635,9,0.666,-29.374,1,,116.471,0.37022,101.672,j pop,1,Trois NoA<<ls quA(c)bAcois (trad): Gabriel,0
Falling Into Place,1.13081,0.2691,293.72036,0.107,0.772871995,6,0.307,-9.785,1,0.705629189,276.648,0.05406,138.045,progressive rock,4,Cell (Album),0
Wet Wet Wet,1.64325,0.24225,246.38649,0.531,0.642280769,10,1,-6.574,1,,225.715,0.24225,84.084,blue-eyed soul,4,Love Is All Around,1994
Chris Standring,0.09647,0.09647,261.0673,0.073,0.564710159,8,0.798,-9.435,1,,248.012,0.09647,109.997,smooth jazz,7,Through the Looking Glass (jazz),2006
Bob Newhart,2.07999,0.56537,326.29506,0.218,0.443865075,9,0.453,-19.242,1,0,317.324,0.29709,78.785,comedy,5,General Chariot Corp. (LP Version),0
Finntroll,0.65634,0.31816,278.93506,0,0.636436672,2,0.431,-5.73,1,0.619267702,273.862,0.15156,180.06,heavy metal,4,OrmhA$?xan,2007
BB King,3.21597,0.93361,186.40934,1.309,0.7087354,11,0.246,-12.967,1,0.394394856,181.737,0.10493,52.932,blues-rock,4,She Dont Move Me No More,1995
Beautiful Creatures,0.50716,0.11075,263.96689,0,0.540299964,6,0.464,-4.763,1,,259.466,0.11075,151.508,alternative metal,4,Wish (Album Version),2001
Kent,0.80242,0.31853,215.562,2.653,0.700570065,5,0.936,-8.669,1,0.47643522,208.08,0.07535,121.6,post-grunge,4,Markus sAY=ng,0
Moonspell,0.89005,0.3727,318.9024,0,0.722570574,2,0.299,-5.255,0,,307.345,0.20196,117.593,sympho black metal,4,Alma Mater,1995
Nightwish,1.42588,0.68917,382.58893,0.136,0.801989216,5,0.924,-4.657,1,,373.267,0.17703,78.959,sympho black metal,3,Beauty And The Beast,1997
Black Flag,0.16909,0.16909,92.36853,0.196,0.731208047,2,0.629,-12.206,0,0.678633789,87.481,0.16909,114.378,hardcore punk,1,Police Story,1981
Joe Lynn Turner,0.80167,0.04196,231.1571,0.328,0.620041695,7,0.003,-6.604,1,0,227.515,0.04196,161.063,hard rock,4,Knock Knock,0
The Fureys,1.93002,1.43727,234.50077,2.479,0.466331054,4,0.782,-20.58,0,,221.292,1.19852,117.85,irish folk,3,The Lonesome Boatman,0
Walter Hawkins,0.78009,0.04694,468.00934,0,0.475827935,1,0.451,-13.75,1,0.265861049,458.101,0.04694,129.761,soul jazz,4,Never Alone,1978
Wamdue Project,0.99633,0.03254,422.24281,0,0.617430028,11,0.188,-10.412,0,0.212045406,383.344,0.03254,123.984,deep house,4,Washes Over Me,0
Planxty,0.37377,0.37377,156.18567,0.137,0.548189066,7,0.113,-14.873,1,0.478276995,151.203,0.19239,202.789,folk rock,4,Junior Crehans Favourite - Corney Is Coming,1973
Weezer,1.45778,0.49508,137.37751,0.162,0.831197177,10,0.018,-5.477,0,0.81722756,134.194,0.25154,127.407,pop rock,4,Dope Nose,2002
RUN-DMC,4.10795,0.37939,227.5522,0.517,0.686988955,1,0.363,-12.654,0,0.413739836,223.469,0.19835,64.101,hip hop,5,Bob Your Head,1990
Eddy Raven,0.79428,0.28006,141.68771,0.121,0.464994319,7,1,-12.994,1,0,128.888,0.28006,115.591,zydeco,3,Love Lifted Me,0
The Jeff Healey Band,1.05587,0.43277,283.03628,0.382,0.716854352,2,0.975,-7.535,1,0.730674068,267.384,0.12559,94.543,blues-rock,4,It Could All Get Blown Away,1992
Anthony Cruz,1.67705,0.48382,264.14975,0.084,0.534443602,0,0,-11.398,1,0,257.173,0.10071,95.37,lovers rock,4,Make it up,2005
Jacques Douai,3.09387,0.78184,143.43791,0.444,0.313851152,2,0.511,-16.243,0,,137.996,0.49921,73.716,chanson,5,Le Roi A Fait Battre Tambour,0
Sammi Cheng,0.59574,0.59574,295.57506,0,0.490611414,9,0.735,-12.611,1,,274.21,0.28105,87.099,cantonese pop,4,Luo Cuo Che,0
Thomas Battenstein,0.37731,0.37731,175.90812,0.648,0.42562724,7,0.583,-18.529,0,,164.455,0.07649,98.241,guitar,1,Jag Vet En Dejlig Rosa,0
Hector,0.25616,0.25616,282.64444,0.334,0.588726635,4,0.539,-13.98,1,0.547952942,271.563,0.25616,133.088,hard house,1,Hannikaisen baari,0
Devo,1.19478,0.52576,159.89506,0.102,0.707839968,4,0.352,-11.704,0,0.614576982,153.652,0.19043,88.841,rock,4,Sloppy (I Saw My Baby Gettin),1978
Geiom Feat. Marita,1.26814,0.41315,363.38893,0,0.505099139,1,0.569,-9.983,1,0.582344286,348.311,0.19856,140.022,dubstep,4,Reminissin,0
Pep Laguarda & Tapineria,0.53819,0.06745,340.53179,2.026,0.260899728,0,0.279,-16.265,1,,328.197,0.06745,125.262,spanish,4,Caseta del Plater,0
Rod Bernard,0.96477,0.18963,103.44444,0.135,0.339149507,0,0.004,-14.314,1,,93.095,0.18963,155.254,swamp pop,4,Cajun Honey (Cajun Lovin Style),0
Eyes Set to Kill,1.20997,0.59484,158.95465,0,0.789836439,8,0.294,-4.392,1,0.650315076,150.767,0.13449,97.497,happy hardcore,4,Play The Part,2010
Keep Of Kalessin,1.5279,0.41937,292.41424,0,0.637995287,3,0.739,-5.377,1,0.564513412,286.418,0.14306,110.044,black metal,4,Many Are We,2006
Ann Lee,0.4528,0.4528,217.62567,0,0.531829216,0,0.668,-5.625,1,,209.763,0.4528,170.373,europop,5,2 People,0
Jefferson Starship,1.01369,0.52098,220.52526,0.226,0.62812134,10,0.58,-8.365,1,0.285429882,212.434,0.27401,122.348,hard rock,4,Fading Lady Light,0
The Irish Tenors,6.45434,6.45434,283.55873,20.335,0.599019959,10,0.863,-21.999,1,0.252316557,263.111,6.45434,142.612,irish folk,3,The Croppy Boy,2001
Mississippi Mass Choir,1.11888,0.56963,221.90975,0.258,0.507784205,1,0.622,-13.448,1,0.505751038,210.733,0.29387,116.49,gospel,3,Its Good To Know Jesus,2003
Lonnie Johnson,0.60684,0.60684,189.98812,0.337,0.558905414,11,0.851,-23.005,1,0,179.386,0.25574,86.761,jazz blues,1,South Bound Water,0
DAVE MATTHEWS BAND,1.01983,1.01983,289.09669,2.659,0.811890081,11,0.217,-4.62,0,,281.49,0.77375,125.159,jam band,1,Tripping Billies,1993
Amy Winehouse,0.65816,0.65816,229.85098,0.16,0.899709853,5,0.64,-7.256,0,0.78289886,223.591,0.33928,96.224,vocal jazz,4,Valerie,2007
Glad,0.89519,0.1889,202.55302,2.583,0.524265131,9,0.452,-14.807,1,0,197.48,0.1889,105.364,ccm,7,O For a Thousand Tongues,0
The Antripodean Collective,2.52033,0.56549,720.53506,0.2,0.268210005,0,0.533,-12.044,1,0,710.171,0.2405,60.641,patriotic,5,The Very Conscious,0
Gorillaz,3.13037,0.27628,160.96608,0,0.775086058,10,0.042,-8.317,1,0.814431712,157.907,0.27628,84.141,hip hop,5,November Has Come,2005
Martin Sexton,1.629,0.31611,256.62649,0,0.641197515,1,0.332,-9.071,1,,246.77,0.17009,137.765,blue-eyed soul,5,Things You Do To Me,2000
Pat Travers,0.51039,0.51039,225.20118,0,0.565971267,11,0.512,-7.284,0,0.334706549,214.332,0.28602,138.966,blues-rock,1,It Aint What It Seems,0
Linkin Park,0.91545,0.31596,189.28281,0,0.887386081,4,0.446,-4.034,0,0.586924698,185.556,0.31596,100.073,rap metal,4,Given Up (Album Version),2007
The In Crowd,1.06871,0.56812,266.81424,0,0.526690732,1,0.929,-8.333,0,,266.814,0.3974,121.713,freakbeat,4,Back A Yard,1979
Magic Systeme,0.68348,0.1871,287.34649,0,0,0,0.32,-7.715,1,,287.346,0.1871,120.693,soukous,4,1er Gaou,0
Eazy-E,1.37493,0.33834,208.32608,0,0.696030301,8,0.33,-8.078,0,,198.978,0.33834,115.692,gangster rap,4,Imma Break It Down,1988
Bryan Ferry,0.65702,0.08676,35.65669,0.189,0.69480252,7,0,-18.161,0,0.43483809,32.316,0.08676,82.568,glam rock,3,Ja Nun Hons Pris,2002
